PooledFundId,PooledFundName,PooledFundCodeAbbrv,ContributionCode,FiscalYear,DonorName,DonorCode,GMSDonorID,GMSDonorName,CountryCode,PledgeDate,PledgeAmt,PipeLineDate,PaidDate, PaidAmt ,ExpectedDate,PledgeAmtLocalCurrency,PledgeAmtCurrencyExchangeRate,PaidAmtLocalCurrency,PaidAmtCurrencyExchangeRate, PledgeAmtLocal , PaidAmtLocal 
21,Somalia,SOM21,CHF/000232/HSO10/9-2021/8008,2021,Government of Switzerland,16,24,Switzerland,CH,15-09-21,526281,01-01-01,01-10-21,"526,281.00",01-01-01,USD ,1,USD ,1,"526,281","526,281"
21,Somalia,SOM21,CHF/000117/HSO10/7-2021/7882,2021,Government of Germany,7,11,Germany,DE,02-07-21,4711105.37,01-01-01,12-08-21,"4,694,300.00",01-01-01,EUR ,0.84,EUR ,0.84,"3,947,906","3,947,906"
21,Somalia,SOM21,CHF/000117/HSO10/4-2021/7656,2021,Government of Germany,7,11,Germany,DE,20-04-21,5836827.8,01-01-01,07-05-21,"6,027,620.00",01-01-01,EUR ,0.85,EUR ,0.83,"4,978,814","4,978,814"
21,Somalia,SOM21,CHF/000117/HSO10/12-2021/8291,2021,Government of Germany,7,11,Germany,DE,10-12-21,13586700,01-01-01,16-12-21,"13,586,700.00",01-01-01,EUR ,0.89,EUR ,0.89,"12,064,990","12,064,990"
21,Somalia,SOM21,CHF/000117/HSO10/2-2021/6759,2021,Government of Germany,7,11,Germany,DE,06-06-20,1100978.34,01-01-01,22-03-21,"1,191,740.00",01-01-01,EUR ,0.91,EUR ,0.84,"997,486","997,486"
21,Somalia,SOM21,CHF/000117/HSO10/2-2021/6989,2021,Government of Germany,7,11,Germany,DE,04-09-20,2369326.32,01-01-01,22-03-21,"2,383,480.00",01-01-01,EUR ,0.84,EUR ,0.84,"1,994,973","1,994,973"
21,Somalia,SOM21,CHF/000078/HSO10/3-2021/7628,2021,Government of Canada,119,7,Canada,CA,25-03-21,2001011.31,01-01-01,14-04-21,"1,993,095.92",01-01-01,CAD ,1.26,CAD ,1.26,"2,519,273","2,519,273"
21,Somalia,SOM21,CHF/000078/HSO10/12-2021/7629,2021,Government of Canada,119,7,Canada,CA,25-03-21,1982640.35,01-01-01,08-06-21,"2,066,344.54",01-01-01,CAD ,1.26,CAD ,1.21,"2,496,144","2,496,144"
21,Somalia,SOM21,CHF/000078/HSO10/3-2022/8698,2022,Government of Canada,119,7,Canada,CA,16-03-22,4682910.22,01-01-01,01-04-22,"4,776,944.56",01-01-01,CAD ,1.27,CAD ,1.25,"5,947,296","5,947,296"
21,Somalia,SOM21,CHF/000117/HSO10/2-2022/7882,2022,Government of Germany,7,11,Germany,DE,02-07-21,3517690.66,01-01-01,05-04-22,"3,289,983.00",01-01-01,EUR ,0.84,EUR ,0.9,"2,947,825","2,947,825"
21,Somalia,SOM21,CHF/000117/HSO10/9-2022/9025,2022,Government of Germany,7,11,Germany,DE,08-09-22,3026316.88,01-01-01,04-10-22,"2,940,861.00",01-01-01,EUR ,1,EUR ,1.03,"3,020,264","3,020,264"
21,Somalia,SOM21,CHF/000095/HSO10/10-2022/9130,2022,Government of Denmark,5,8,Denmark,DK,18-10-22,4462092.01,01-01-01,16-11-22,"4,736,729.77",01-01-01,DKK ,7.67,DKK ,7.23,"34,246,556","34,246,556"
21,Somalia,SOM21,CHF/000095/HSO10/12-2021/8490,2022,Government of Denmark,5,8,Denmark,DK,30-12-21,3805805.97,01-01-01,13-01-22,"3,834,268.20",01-01-01,DKK ,6.6,DKK ,6.55,"25,122,125","25,122,125"
21,Somalia,SOM21,CHF/000117/HSO10/8-2022/8942,2022,Government of Germany,7,11,Germany,DE,02-08-22,7875284.74,01-01-01,26-08-22,"8,046,664.00",01-01-01,EUR ,0.99,EUR ,0.97,"7,765,031","7,765,031"
21,Somalia,SOM21,CHF/000232/HSO10/6-2022/8821,2022,Government of Switzerland,16,24,Switzerland,CH,16-06-22,555520,01-01-01,01-07-22,"555,520.00",01-01-01,USD ,1,USD ,1,"555,520","555,520"
21,Somalia,SOM21,CHF/000232/HSO10/3-2022/8619,2022,Government of Switzerland,16,24,Switzerland,CH,18-03-22,555520,01-01-01,20-04-22,"555,520.00",01-01-01,USD ,1,USD ,1,"555,520","555,520"
21,Somalia,SOM21,CHF/000555/HSO10/3-2022/8614,2022,Sida,20,22,Sweden,SE,09-03-22,3427123.97,01-01-01,28-03-22,"3,326,730.27",01-01-01,SEK ,9.44,SEK ,9.73,"32,365,759","32,365,759"
21,Somalia,SOM21,CHF/000555/HSO10/9-2022/9030,2022,Sida,20,22,Sweden,SE,16-09-22,3561672.65,01-01-01,29-09-22,"3,561,672.65",01-01-01,SEK ,10.6,SEK ,10.6,"37,760,853","37,760,853"
21,Somalia,SOM21,CHF/000187/HSO10/4-2022/8700,2022,Government of Norway,12,17,Norway,NO,13-04-22,4871372.55,01-01-01,29-04-22,"4,787,335.39",01-01-01,NOK ,8.6,NOK ,8.75,"41,903,547","41,903,547"
21,Somalia,SOM21,CHF/000187/HSO10/12-2022/9233,2022,Government of Norway,12,17,Norway,NO,02-12-22,2498465.94,01-01-01,12-12-22,"2,498,465.94",01-01-01,NOK ,9.98,NOK ,9.98,"24,934,690","24,934,690"
21,Somalia,SOM21,CHF/000187/HSO10/11-2022/9173,2022,Government of Norway,12,17,Norway,NO,21-11-22,504557.11,01-01-01,28-11-22,"504,557.11",01-01-01,NOK ,9.95,NOK ,9.95,"5,019,334","5,019,334"
21,Somalia,SOM21,CHF/000182/HSO10/4-2022/8686,2022,Government of Netherlands,11,16,Netherlands,NL,04-04-22,9733005,01-01-01,13-04-22,"9,733,005.00",01-01-01,EUR ,0.9,EUR ,0.9,"8,720,772","8,720,772"
21,Somalia,SOM21,CHF/011211/HSO10/3-2022/8661,2022,IRISH AID,23,13,Ireland,IE,17-03-22,3247966.64,01-01-01,01-04-22,"3,309,591.00",01-01-01,EUR ,0.91,EUR ,0.9,"2,965,394","2,965,394"
21,Somalia,SOM21,CHF/011211/HSO10/11-2022/9292,2022,IRISH AID,23,13,Ireland,IE,29-11-22,5224477.09,01-01-01,09-12-22,"5,251,490.93",01-01-01,EUR ,0.97,EUR ,0.97,"5,078,192","5,078,192"
21,Somalia,SOM21,CHF/013645/HSO10/8-2022/8968,2022,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,16-08-22,1767300,01-01-01,24-08-22,"1,767,300.00",01-01-01,GBP ,0.82,GBP ,0.82,"1,443,884","1,443,884"
21,Somalia,SOM21,CHF/013645/HSO10/2-2022/8573,2022,"Government of the United Kingdom (Foreign, Commonwealth & Development Office)",994,9,United Kingdom,GB,18-02-22,2679000,01-01-01,28-02-22,"2,679,000.00",01-01-01,GBP ,0.74,GBP ,0.74,"1,971,744","1,971,744"
21,Somalia,SOM21,CHF/011211/HSO10/3-2023/149000,2023,IRISH AID,23,13,Ireland,IE,22-03-23,3207560.33,01-01-01,05-04-23,"3,270,591.00",01-01-01,EUR ,0.93,EUR ,0.92,"2,995,861","2,995,861"
21,Somalia,SOM21,CHF/000155/HSO10/12-2022/9305001IN,2023,Government of Luxembourg,10,15,Luxembourg,LU,15-12-22,805056.85,01-01-01,09-01-23,"804,199.50",01-01-01,EUR ,0.94,EUR ,0.94,"755,143","755,143"
21,Somalia,SOM21,CHF/000155/HSO10/3-2023/207002,2023,Government of Luxembourg,10,15,Luxembourg,LU,29-03-23,322797.02,01-01-01,13-04-23,"329,140.20",01-01-01,EUR ,0.93,EUR ,0.92,"301,492","301,492"
21,Somalia,SOM21,CHF/000216/HSO10/6-2023/430005,2023,Government of Slovakia,1014,183,Slovakia,SK,08-06-23,108353.87,01-01-01,21-06-23,"108,938.30",01-01-01,EUR ,0.93,EUR ,0.93,"100,986","100,986"
21,Somalia,SOM21,ERF/SOHF/31388/37329/2022,2023,Government of Netherlands,11,16,Netherlands,NL,20-04-23,8781558.73,21-12-22,28-04-23,"8,781,558.73",01-01-01,EUR,0.94,EUR,0.91,"8,000,000","8,000,000"
21,Somalia,SOM21,ERF/SOHF/75323/81799/2023,2023,Government of Netherlands,11,16,Netherlands,NL,22-05-23,13086150.49,23-02-23,31-05-23,"12,895,200.00",01-01-01,EUR,0.93,EUR,0.93,"12,000,000","12,005,431"
21,Somalia,SOM21,ERF/SOHF/75504/81747/2023,2023,Government of Switzerland,16,24,Switzerland,CH,22-05-23,1117318.44,20-04-23,31-05-23,"1,117,318.44",01-01-01,CHF,0.9,CHF,0.9,"1,000,000","1,000,000"
21,Somalia,SOM21,ERF/SOHF/75515/81893/2023,2023,Government of Norway,12,17,Norway,NO,26-05-23,5636978.58,25-04-23,02-06-23,"5,443,296.24",01-01-01,NOK,10.44,NOK,11.02,"60,000,000","60,001,454"
21,Somalia,SOM21,ERF/SOHF/75529/81776/2023,2023,Government of Canada,119,7,Canada,CA,11-05-23,6603081.44,27-04-23,17-05-23,"6,703,137.23",01-01-01,CAD,1.35,CAD,1.34,"9,000,000","9,002,313"
21,Somalia,SOM21,ERF/SOHF/75596/81866/2023,2023,Estonia,49,49,Estonia,EE,06-06-23,21459.23,24-05-23,16-06-23,"21,574.97",01-01-01,EUR,0.92,EUR,0.93,"20,000","20,000"
21,Somalia,SOM21,ERF/SOHF/75603/81875/2023,2023,Government of Australia,2,3,Australia,AU,06-06-23,1955671.45,24-05-23,20-06-23,"2,033,486.90",01-01-01,AUD,1.49,AUD,1.48,"3,000,000","2,999,393"
21,Somalia,SOM21,ERF/SOHF/75631/81929/2023,2023,Portugal,86,86,Portugal,PT,28-06-23,32362.46,01-06-23,27-06-23,"32,362.46",01-01-01,EUR,0.93,EUR,0.93,"30,000","30,000"
21,Somalia,SOM21,ERF/SOHF/75652/81954/2023,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,16-06-23,6289308.18,12-06-23,21-06-23,"6,289,308.18",01-01-01,GBP,0.81,GBP,0.8,"5,000,000","5,000,000"
21,Somalia,SOM21,ERF/SOHF/75679/81983/2023,2023,Portugal,86,86,Portugal,PT,28-06-23,21574.97,01-06-23,27-06-23,"21,574.97",01-01-01,EUR,0.93,EUR,0.93,"20,000","20,000"
21,Somalia,SOM21,ERF/SOHF/75767/82098/2023,2023,T&#252;rkiye,1028,99,Türkiye,TR,06-09-23,50000,06-09-23,27-09-23,"50,000.00",01-01-01,USD,1,USD,1,"50,000","50,000"
21,Somalia,SOM21,ERF/SOHF/75772/82105/2023,2023,Government of Denmark,5,8,Denmark,DK,20-09-23,3023758.1,12-09-23,09-10-23,"2,957,983.25",01-01-01,DKK,6.81,DKK,7.1,"21,000,000","20,998,723"
21,Somalia,SOM21,ERF/SOHF/75782/82115/2023,2023,Government of Denmark,5,8,Denmark,DK,20-09-23,3023758.1,12-09-23,08-12-23,"3,075,400.34",01-01-01,DKK,6.81,DKK,6.83,"21,000,000","20,998,834"
21,Somalia,SOM21,ERF/SOHF/75822/82162/2023,2023,Government of Switzerland,16,24,Switzerland,CH,09-11-23,947893.57,19-10-23,23-11-23,"945,796.46",01-01-01,CHF,0.9,CHF,0.9,"855,000","855,000"
21,Somalia,SOM21,ERF/SOHF/75940/82332/2023,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,06-12-23,3168567.81,04-12-23,11-12-23,"3,168,567.81",01-01-01,GBP,0.79,GBP,0.79,"2,500,000","2,500,000"
21,Somalia,SOM21,CHF/000555/HSO10/3-2023/170003,2023,Sida,20,22,Sweden,SE,20-03-23,2875710.59,01-01-01,30-03-23,"2,875,710.59",01-01-01,SEK ,10.67,SEK ,10.67,"30,695,335","30,695,335"
21,Somalia,SOM21,CHF/000232/HSO10/3-2023/8619001,2023,Government of Switzerland,16,24,Switzerland,CH,18-03-22,555520,01-01-01,29-03-23,"555,520.00",01-01-01,USD ,1,USD ,1,"555,520","555,520"
21,Somalia,SOM21,CHF/000117/HSO10/3-2023/290000,2023,Government of Germany,7,11,Germany,DE,31-03-23,7958106.94,01-01-01,22-05-23,"8,105,640.00",01-01-01,EUR ,0.93,EUR ,0.92,"7,432,872","7,432,872"
21,Somalia,SOM21,CHF/000117/HSO10/2-2023/7882001IN,2023,Government of Germany,7,11,Germany,DE,02-07-21,1191549.93,01-01-01,08-03-23,"1,057,753.00",01-01-01,EUR ,0.84,EUR ,0.94,"998,519","998,519"
21,Somalia,SOM21,CHF/000117/HSO10/2-2024/7882002IN,2024,Government of Germany,7,11,Germany,DE,02-07-21,1206518.51,01-01-01,11-03-24,"1,095,409.00",01-01-01,EUR ,0.84,EUR ,0.92,"1,011,063","1,011,063"
21,Somalia,SOM21,ERF/SOHF/76066/82479/2024,2024,Japan,60,60,Japan,JP,09-12-24,61661,04-01-24,23-12-24,"61,661.00",01-01-01,USD,1,USD,1,"61,661","61,661"
21,Somalia,SOM21,ERF/SOHF/76093/82535/2024,2024,Government of Switzerland,16,24,Switzerland,CH,26-02-24,564971.75,31-01-24,08-03-24,"568,181.82",01-01-01,CHF,0.85,CHF,0.88,"500,000","500,000"
21,Somalia,SOM21,ERF/SOHF/76657/83299/2024,2024,Government of Australia,2,3,Australia,AU,05-06-24,2324037.18,10-05-24,18-06-24,"2,326,401.15",01-01-01,AUD,1.53,AUD,1.5,"3,500,000","3,498,907"
21,Somalia,SOM21,ERF/SOHF/77121/83792/2024,2024,Government of Norway,12,17,Norway,NO,03-06-24,2278769.46,24-05-24,06-06-24,"2,257,420.64",01-01-01,NOK,10.82,NOK,10.63,"24,000,000","24,000,896"
21,Somalia,SOM21,ERF/SOHF/77148/83827/2024,2024,Government of Denmark,5,8,Denmark,DK,20-06-24,5520046.48,20-06-24,04-07-24,"5,500,916.43",01-01-01,DKK,6.88,DKK,6.91,"38,000,000","38,000,331"
21,Somalia,SOM21,ERF/SOHF/77203/83901/2024,2024,Government of Germany,7,11,Germany,DE,19-09-24,2753303.96,27-08-24,24-10-24,"2,735,229.76",01-01-01,EUR,0.91,EUR,0.91,"2,500,000","2,500,000"
21,Somalia,SOM21,ERF/SOHF/77259/83966/2024,2024,Government of Italy,9,14,Italy,IT,25-11-24,4772004.24,07-10-24,19-12-24,"4,721,930.75",01-01-01,EUR,0.89,EUR,0.95,"4,500,000","4,500,000"
21,Somalia,SOM21,ERF/SOHF/77264/83978/2024,2024,Government of Switzerland,16,24,Switzerland,CH,18-10-24,977829.64,09-10-24,01-11-24,"967,667.44",01-01-01,CHF,0.84,CHF,0.87,"838,000","838,000"
21,Somalia,SOM21,ERF/SOHF/77311/84045/2024,2024,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,07-10-24,261022.49,28-10-24,03-12-24,"261,022.49",01-01-01,USD,1,USD,1,"261,022","261,022"
21,Somalia,SOM21,ERF/SOHF/77347/84105/2024,2024,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,27-11-24,4452926.21,19-11-24,09-12-24,"4,424,778.76",01-01-01,GBP,0.79,GBP,0.79,"3,500,000","3,500,000"
21,Somalia,SOM21,ERF/SOHF/77363/84123/2024,2024,Government of Germany,7,11,Germany,DE,06-12-24,3691983.12,22-11-24,12-12-24,"3,691,983.12",01-01-01,EUR,0.94,EUR,0.95,"3,500,000","3,500,000"
21,Somalia,SOM21,ERF/SOHF/77377/84138/2024,2024,Government of Germany,7,11,Germany,DE,10-12-24,1582278.48,28-11-24,17-12-24,"1,573,976.92",01-01-01,EUR,0.94,EUR,0.95,"1,500,000","1,500,000"
21,Somalia,SOM21,ERF/SOHF/76098/82736/2024,2024,IRISH AID,23,13,Ireland,IE,25-03-24,3829321.66,02-02-24,02-04-24,"3,787,878.79",01-01-01,EUR,0.92,EUR,0.92,"3,500,000","3,500,000"
21,Somalia,SOM21,ERF/SOHF/76124/82637/2024,2024,Sida,20,22,Sweden,SE,11-03-24,2898830.8,14-02-24,19-03-24,"2,896,619.03",01-01-01,SEK,10.41,SEK,10.36,"30,000,000","30,000,283"
21,Somalia,SOM21,ERF/SOHF/76185/82746/2024,2024,Government of Luxembourg,10,15,Luxembourg,LU,25-03-24,273522.98,22-03-24,15-03-24,"273,522.98",01-01-01,EUR,0.91,EUR,0.91,"250,000","250,000"
21,Somalia,SOM21,ERF/SOHF/77475/84264/2024,2024,Government of Norway,12,17,Norway,NO,20-12-24,2242957.11,19-12-24,23-12-24,"2,193,800.33",01-01-01,NOK,11.15,NOK,11.4,"25,000,000","25,000,549"
21,Somalia,SOM21,ERF/SOHF/75530/81781/2023,2024,Government of Canada,119,7,Canada,CA,11-05-23,3668378.58,27-04-23,30-04-24,"3,633,133.92",01-01-01,CAD,1.35,CAD,1.38,"5,000,000","4,999,192"
21,Somalia,SOM21,ERF/SOHF/31389/37333/2022,2024,Government of Netherlands,11,16,Netherlands,NL,20-04-23,8781558.73,21-12-22,22-02-24,"8,574,490.89",01-01-01,EUR,0.94,EUR,0.93,"8,000,000","8,000,000"
21,Somalia,SOM21,ERF/SOHF/31390/37337/2022,2025,Government of Netherlands,11,16,Netherlands,NL,20-04-23,8781558.73,21-12-22,06-12-24,"8,438,818.57",01-01-01,EUR,0.94,EUR,0.95,"8,000,000","8,000,000"
21,Somalia,SOM21,ERF/SOHF/77507/84322/2025,2025,Sida,20,22,Sweden,SE,19-03-25,1981178.8,17-01-25,31-03-25,"1,988,555.37",01-01-01,SEK,11.28,SEK,10.06,"20,000,000","20,000,890"
21,Somalia,SOM21,ERF/SOHF/77531/84368/2025,2025,Government of Luxembourg,10,15,Luxembourg,LU,04-03-25,364583.33,18-02-25,28-02-25,"361,944.16",01-01-01,EUR,0.97,EUR,0.97,"350,000","350,000"
21,Somalia,SOM21,ERF/SOHF/77546/84390/2025,2025,IRISH AID,23,13,Ireland,IE,26-03-25,544662.31,28-02-25,01-04-25,"538,793.10",01-01-01,EUR,0.97,EUR,0.93,"500,000","500,000"
21,Somalia,SOM21,ERF/SOHF/77551/84399/2025,2025,Kuwait,64,64,Kuwait,KW,24-04-25,1250000,06-03-25,08-05-25,"1,250,000.00",01-01-01,USD,1,USD,1,"1,250,000","1,250,000"
21,Somalia,SOM21,ERF/SOHF/76186/82757/2024,2025,IRISH AID,23,13,Ireland,IE,25-03-24,3829321.66,25-03-24,01-04-25,"3,771,551.72",01-01-01,EUR,0.91,EUR,0.93,"3,500,000","3,500,000"
21,Somalia,SOM21,ERF/SOHF/77613/84524/2025,2025,Government of Netherlands,11,16,Netherlands,NL,16-06-25,1146788.99,03-04-25,19-06-25,"1,146,788.99",01-01-01,EUR,0.93,EUR,0.87,"1,000,000","1,000,000"
21,Somalia,SOM21,ERF/SOHF/77626/85194/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,16-04-25,8405.96,17-04-25,16-04-25,"8,405.96",01-01-01,USD,1,USD,1,"8,406","8,406"
21,Somalia,SOM21,ERF/SOHF/77680/85211/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,30-06-25,12919.26,02-07-25,30-06-25,"12,919.26",01-01-01,USD,1,USD,1,"12,919","12,919"
21,Somalia,SOM21,ERF/SOHF/77692/84732/2025,2025,Government of Denmark,5,8,Denmark,DK,15-07-25,4699984.33,15-07-25,24-07-25,"4,707,864.46",01-01-01,DKK,6.38,DKK,6.37,"30,000,000","29,998,512"
21,Somalia,SOM21,ERF/SOHF/77702/84743/2025,2025,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,12-08-25,1329787.23,29-07-25,22-08-25,"1,356,852.10",01-01-01,GBP,0.74,GBP,0.74,"1,000,000","1,000,000"
21,Somalia,SOM21,ERF/SOHF/77791/84907/2025,2025,Government of Switzerland,16,24,Switzerland,CH,03-11-25,1248439.45,27-10-25,10-11-25,"1,248,439.45",01-01-01,CHF,0.81,CHF,0.8,"1,000,000","1,000,000"
21,Somalia,SOM21,ERF/SOHF/77809/85175/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,04-11-25,2473.46,04-11-25,04-11-25,"2,473.46",01-01-01,USD,1,USD,1,"2,473","2,473"
21,Somalia,SOM21,ERF/SOHF/77859/85000/2025,2025,Charitable Impact,1032,,,,28-11-25,3566.33,27-11-25,10-12-25,"3,548.41",01-01-01,CAD,1.4,CAD,1.41,"5,000","5,000"
21,Somalia,SOM21,ERF/SOHF/77386/84147/2024,2025,Government of Germany,7,11,Germany,DE,10-12-24,1054852.32,28-11-24,04-03-25,"1,041,666.67",01-01-01,EUR,0.94,EUR,0.96,"1,000,000","1,000,000"
21,Somalia,SOM21,ERF/SOHF/76094/82536/2024,2025,Government of Switzerland,16,24,Switzerland,CH,26-02-24,533586.44,01-02-24,02-04-25,"534,795.02",01-01-01,CHF,0.86,CHF,0.88,"472,224","472,224"
21,Somalia,SOM21,ERF/SOHF/77583/84453/2025,2025,Government of Canada,119,7,Canada,CA,01-05-25,3607503.61,19-03-25,02-06-25,"3,635,121.09",01-01-01,CAD,1.44,CAD,1.38,"5,000,000","4,998,291"
21,Somalia,SOM21,CHF/000232/HSO10/3-2025/8619003,2025,Government of Switzerland,16,24,Switzerland,CH,18-03-22,555557,01-01-01,01-01-01, -   ,01-01-01,USD ,1,USD,0,"555,557", -   
21,Somalia,SOM21,ERF/SOHF/77584/84471/2025,2026,Government of Canada,119,7,Canada,CA,01-05-25,1190476.19,01-05-25,01-01-01, -   ,01-01-01,CAD,1.44,CAD,0,"1,650,000", -   
21,Somalia,SOM21,ERF/SOHF/77978/85219/2026,2026,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,26-01-26,2688172.04,26-01-26,01-01-01, -   ,01-01-01,GBP,0.74,GBP,0,"2,000,000", -   
21,Somalia,SOM21,ERF/SOHF/77778/84893/2025,2026,Government of Germany,7,11,Germany,DE,08-12-25,2317497.1,08-12-25,01-01-01, -   ,01-01-01,EUR,0.87,EUR,0,"2,000,000", -   
21,Somalia,SOM21,ERF/SOHF/77552/84400/2025,2026,Kuwait,64,64,Kuwait,KW,24-04-25,1250000,24-04-25,01-01-01, -   ,01-01-01,USD,1,USD,0,"1,250,000", -   
507,South Pacific Envelope (RHPF-AP),AP501,ERF/F-MCO_RHPF_AP/77321/84977/2024,2025,Government of Australia,2,3,Australia,AU,20-05-25,1929260.45,01-11-24,29-05-25,"1,924,014.23",01-01-01,AUD,1.52,AUD,1.56,"3,000,000","2,999,538"
19,South Sudan,SSD19,CHF/000095/HSS10/5-2012/1486,2012,Government of Denmark,5,8,Denmark,DK,10-05-12,5123825.79,01-01-01,22-05-12,"5,123,825.79",01-01-01,DKK ,5.62,DKK ,5.62,"28,775,406","28,775,406"
19,South Sudan,SSD19,CHF/000555/HSS10/11-2012/1730,2012,Sida,20,22,Sweden,SE,20-11-12,2227891.5,01-01-01,14-12-12,"2,223,874.87",01-01-01,SEK ,6.64,SEK ,6.66,"14,802,111","14,802,111"
19,South Sudan,SSD19,CHF/000555/HSS10/3-2012/1402,2012,Sida,20,22,Sweden,SE,01-03-12,6004527.07,01-01-01,01-01-12,"5,729,974.83",01-01-01,SEK ,6.59,SEK ,6.91,"39,599,856","39,599,856"
19,South Sudan,SSD19,CHF/000555/HSS10/4-2012/1463,2012,Sida,20,22,Sweden,SE,18-04-12,11128474.6,01-01-01,20-04-12,"11,128,474.60",01-01-01,SEK ,6.66,SEK ,6.66,"74,171,283","74,171,283"
19,South Sudan,SSD19,CHF/000551/HSS10/2-2012/1401,2012,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,29-02-12,23583918.37,01-01-01,07-03-12,"23,770,500.00",01-01-01,GBP ,0.64,GBP ,0.63,"15,022,956","15,022,956"
19,South Sudan,SSD19,CHF/000551/HSS10/9-2012/1687,2012,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,21-09-12,25349606.34,01-01-01,01-10-12,"25,924,800.00",01-01-01,GBP ,0.63,GBP ,0.62,"15,995,602","15,995,602"
19,South Sudan,SSD19,CHF/000182/HSS10/11-2012/1751,2012,Government of Netherlands,11,16,Netherlands,NL,30-11-12,11428571,01-01-01,19-12-12,"11,428,571.00",01-01-01,USD ,1,USD ,1,"11,428,571","11,428,571"
19,South Sudan,SSD19,CHF/000182/HSS10/7-2012/1587,2012,Government of Netherlands,11,16,Netherlands,NL,19-07-12,8571429,01-01-01,27-07-12,"8,571,429.00",01-01-01,USD ,1,USD ,1,"8,571,429","8,571,429"
19,South Sudan,SSD19,CHF/000187/HSS10/12-2012/1782,2012,Government of Norway,12,17,Norway,NO,05-12-12,6052837.71,01-01-01,17-12-12,"6,052,837.71",01-01-01,NOK ,5.66,NOK ,5.66,"34,283,273","34,283,273"
19,South Sudan,SSD19,CHF/000187/HSS10/3-2012/1427,2012,Government of Norway,12,17,Norway,NO,15-03-12,6053792.27,01-01-01,26-03-12,"6,053,792.27",01-01-01,NOK ,5.59,NOK ,5.59,"33,822,537","33,822,537"
19,South Sudan,SSD19,CHF/011211/HSS10/3-2012/1419,2012,IRISH AID,23,13,Ireland,IE,12-03-12,1168196.4,01-01-01,22-03-12,"1,168,196.40",01-01-01,EUR ,0.75,EUR ,0.75,"871,475","871,475"
19,South Sudan,SSD19,CHF/011211/HSS10/6-2012/1542,2012,IRISH AID,23,13,Ireland,IE,12-06-12,1750686,01-01-01,28-06-12,"1,750,686.00",01-01-01,EUR ,0.8,EUR ,0.8,"1,409,302","1,409,302"
19,South Sudan,SSD19,CHF/011234/HSS10/3-2012/1432,2012,Government of Australia (Former AusAID),24,3,Australia,AU,20-03-12,4243200,01-01-01,26-03-12,"4,243,200.00",01-01-01,AUD ,0.93,AUD ,0.93,"3,950,419","3,950,419"
19,South Sudan,SSD19,CHF/011234/HSS10/9-2012/1661,2012,Government of Australia (Former AusAID),24,3,Australia,AU,04-09-12,5102500,01-01-01,19-09-12,"5,102,500.00",01-01-01,AUD ,0.97,AUD ,0.97,"4,939,220","4,939,220"
19,South Sudan,SSD19,CHF/011234/HSS10/4-2013/2003,2013,Government of Australia (Former AusAID),24,3,Australia,AU,19-04-13,2068633.16,01-01-01,09-05-13,"2,049,400.00",01-01-01,AUD ,0.96,AUD ,0.97,"1,983,819","1,983,819"
19,South Sudan,SSD19,CHF/011234/HSS10/6-2013/2078,2013,Government of Australia (Former AusAID),24,3,Australia,AU,27-06-13,2857530.64,01-01-01,05-07-13,"2,766,900.00",01-01-01,AUD ,1.04,AUD ,1.07,"2,966,117","2,966,117"
19,South Sudan,SSD19,CHF/011211/HSS10/7-2013/2114,2013,IRISH AID,23,13,Ireland,IE,19-07-13,1282950.16,01-01-01,20-08-13,"1,305,070.00",01-01-01,EUR ,0.77,EUR ,0.75,"984,023","984,023"
19,South Sudan,SSD19,CHF/011211/HSS10/3-2013/1953,2013,IRISH AID,23,13,Ireland,IE,27-03-13,1932652.67,01-01-01,08-04-13,"1,907,970.00",01-01-01,EUR ,0.77,EUR ,0.78,"1,493,941","1,493,941"
19,South Sudan,SSD19,CHF/000187/HSS10/6-2013/2056,2013,Government of Norway,12,17,Norway,NO,13-06-13,8547008.55,01-01-01,06-06-13,"8,547,008.55",01-01-01,NOK ,5.85,NOK ,5.85,"50,000,000","50,000,000"
19,South Sudan,SSD19,CHF/000182/HSS10/10-2013/2202,2013,Government of Netherlands,11,16,Netherlands,NL,08-10-13,5000000,01-01-01,25-10-13,"5,000,000.00",01-01-01,USD ,1,USD ,1,"5,000,000","5,000,000"
19,South Sudan,SSD19,CHF/000551/HSS10/8-2013/1899,2013,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,14-02-13,22413628.99,01-01-01,13-08-13,"21,695,024.09",01-01-01,GBP ,0.63,GBP ,0.66,"14,210,241","14,210,241"
